,Unnamed: 0,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,condition,grade,sqft_above,lat,long,basement,renovated,floor_1.5,floor_2.0,floor_2.5,floor_3.0,floor_3.5
1521,1574,140000.0,3.0,1.0,1060,7473,0.0,3,7,1060,47.3699,-122.309,0,0,0,0,0,0,0
1522,1576,440000.0,3.0,1.0,1610,5500,0.0,3,7,1610,47.698,-122.351,0,0,1,0,0,0,0
1523,1577,605000.0,3.0,2.0,2330,6000,0.0,4,7,1630,47.5765,-122.378,1,0,1,0,0,0,0
1524,1578,380000.0,2.0,1.0,1210,4800,0.0,3,8,1060,47.5625,-122.316,1,0,0,0,0,0,0
1525,1579,352000.0,4.0,1.0,1530,8890,0.0,3,7,980,47.5308,-122.35,1,0,0,0,0,0,0
1526,1580,420000.0,4.0,2.5,2270,12000,0.0,4,7,1360,47.7559,-122.148,1,0,0,0,0,0,0
1529,1583,300000.0,3.0,1.5,1500,14750,0.0,4,6,1500,47.495,-122.318,0,0,1,0,0,0,0
1531,1585,453500.0,2.0,1.5,1710,4189,0.0,5,7,1160,47.5286,-122.383,1,0,0,0,0,0,0
1532,1586,443500.0,3.0,2.0,1920,7598,0.0,4,8,1920,47.7735,-122.363,0,0,0,0,0,0,0
1533,1587,332000.0,2.0,1.0,1150,8138,0.0,3,7,1150,47.737,-122.325,0,0,0,0,0,0,0
1534,1588,655000.0,3.0,2.5,2320,4721,0.0,3,8,2320,47.591,-122.017,0,0,0,1,0,0,0
1535,1589,475000.0,4.0,1.0,1420,6000,0.0,3,7,1420,47.6844,-122.302,0,0,1,0,0,0,0
1536,1590,372500.0,3.0,2.0,1550,12956,0.0,3,7,1210,47.4711,-121.752,1,0,0,0,0,0,0
1538,1592,500000.0,3.0,2.0,1620,4200,0.0,5,7,830,47.6743,-122.285,1,0,0,0,0,0,0
1540,1594,327500.0,3.0,1.0,1070,7140,0.0,3,7,1070,47.5427,-122.288,0,0,0,0,0,0,0
1541,1595,390000.0,3.0,2.0,1790,7123,0.0,3,7,1790,47.7429,-121.981,0,0,0,0,0,0,0
1542,1596,451101.0,2.0,1.5,1510,1962,0.0,4,8,1510,47.6214,-122.153,0,0,0,1,0,0,0
1543,1597,455000.0,4.0,1.0,1340,5800,0.0,3,7,1340,47.5658,-122.389,0,0,1,0,0,0,0
1546,1600,800000.0,4.0,2.5,2350,10664,0.0,2,7,1510,47.5743,-122.238,0,0,0,0,0,0,0
1547,1601,703770.0,4.0,2.5,2550,12918,0.0,3,9,2550,47.5623,-122.109,0,0,0,1,0,0,0
1548,1602,249950.0,3.0,2.0,1320,10454,0.0,4,7,1320,47.2844,-122.216,0,0,0,0,0,0,0
1549,1603,512000.0,2.0,2.0,1270,3881,0.0,4,6,610,47.6694,-122.298,1,0,0,0,0,0,0
1551,1605,336000.0,3.0,2.5,2820,11625,0.0,3,8,2820,47.2621,-122.218,0,0,0,1,0,0,0
1552,1606,285000.0,3.0,2.0,2110,6900,0.0,5,6,1220,47.504,-122.26,1,0,1,0,0,0,0
1553,1607,229900.0,3.0,2.0,1100,7224,0.0,3,7,1100,47.3717,-122.277,0,0,0,0,0,0,0
1554,1608,667500.0,4.0,3.0,1920,4000,0.0,4,8,1540,47.5718,-122.385,1,0,1,0,0,0,0
1555,1609,378000.0,4.0,2.5,1890,12236,0.0,3,7,1230,47.4491,-121.78,1,0,0,0,0,0,0
1557,1611,537500.0,4.0,2.5,2550,4630,0.0,3,7,2550,47.5928,-122.004,0,0,0,1,0,0,0
1558,1612,425000.0,3.0,1.0,1550,4160,0.0,4,6,1550,47.5387,-122.265,0,0,1,0,0,0,0
1559,1613,290000.0,3.0,2.0,1760,6600,0.0,3,7,1760,47.3836,-122.184,0,0,0,0,0,0,0
1560,1614,349500.0,3.0,2.0,1270,3600,0.0,3,7,1270,47.6099,-122.297,0,0,0,0,0,0,0
1561,1615,370000.0,3.0,3.0,1250,1655,0.0,3,7,830,47.5554,-122.382,1,0,0,1,0,0,0
1562,1616,549500.0,3.0,2.0,1620,8438,0.0,4,8,1620,47.703,-122.281,0,0,0,0,0,0,0
1563,1617,245000.0,2.0,1.0,710,6322,0.0,3,6,710,47.5165,-122.376,0,0,0,0,0,0,0
1564,1618,208000.0,3.0,2.0,1070,7200,0.0,3,7,1070,47.3134,-122.023,0,0,0,0,0,0,0
1565,1619,248000.0,4.0,2.5,2320,8760,0.0,4,8,1160,47.3627,-122.285,1,0,0,0,0,0,0
1567,1621,550000.0,4.0,2.5,1670,5116,0.0,3,8,1670,47.7667,-122.33,0,0,0,1,0,0,0
1569,1623,192000.0,2.0,2.0,1340,7380,0.0,3,6,1340,47.4785,-122.229,0,0,0,0,0,0,0
1570,1624,169317.0,2.0,1.0,790,4000,0.0,3,7,790,47.6248,-122.301,0,0,0,0,0,0,0
1572,1626,880000.0,2.0,1.0,1530,6350,0.0,4,7,1530,47.6325,-122.303,0,0,1,0,0,0,0
1574,1628,180500.0,3.0,1.5,1540,9800,0.0,3,7,1010,47.4676,-122.184,1,0,0,0,0,0,0
1577,1631,177500.0,3.0,1.5,1220,6000,0.0,3,7,1220,47.4904,-122.222,0,0,0,0,0,0,0
1578,1632,415000.0,3.0,2.0,2380,5650,0.0,4,8,1190,47.5119,-122.255,1,0,0,0,0,0,0
1579,1633,495000.0,4.0,2.5,2020,7200,0.0,5,7,1010,47.7289,-122.201,1,0,0,0,0,0,0
1580,1634,325000.0,3.0,2.5,1890,9646,0.0,3,8,1890,47.4838,-122.299,0,0,0,0,0,0,0
1581,1635,440000.0,2.0,2.0,1330,4903,0.0,3,7,1330,47.6819,-122.161,0,0,0,0,0,0,0
1582,1636,411000.0,3.0,2.0,1490,9844,0.0,4,7,1190,47.7626,-122.297,1,0,0,0,0,0,0
1583,1637,810000.0,5.0,3.5,3550,9600,0.0,3,9,2550,47.5484,-122.269,1,0,0,1,0,0,0
1584,1638,561750.0,5.0,2.0,2040,8996,0.0,4,7,1020,47.588,-122.118,1,0,0,0,0,0,0
1585,1639,835100.0,4.0,2.5,2380,12573,0.0,4,9,2380,47.5984,-122.176,0,0,0,0,0,0,0
1586,1640,450000.0,3.0,2.5,1780,9969,0.0,3,8,1450,47.7286,-122.168,1,0,0,0,0,0,0
1587,1641,238000.0,3.0,2.5,1650,2807,0.0,3,7,1650,47.4328,-122.196,0,0,0,1,0,0,0
1589,1643,570000.0,2.0,1.0,1100,6240,0.0,4,7,1100,47.6446,-122.403,0,0,0,0,0,0,0
1590,1644,340000.0,3.0,2.0,2190,12626,0.0,4,8,2190,47.3845,-122.154,0,0,0,1,0,0,0
1591,1645,450000.0,2.0,2.0,1760,2275,0.0,3,6,1040,47.5803,-122.393,1,0,1,0,0,0,0
1592,1646,272750.0,4.0,1.5,1800,8786,0.0,3,7,1330,47.4982,-122.345,1,0,0,0,0,0,0
1593,1647,520000.0,4.0,2.0,2000,6380,0.0,4,6,1860,47.6956,-122.303,1,0,0,1,0,0,0
1594,1648,284950.0,3.0,1.0,990,10723,0.0,5,7,990,47.4887,-122.133,0,0,0,0,0,0,0
1595,1649,255000.0,2.0,1.5,1480,9660,0.0,3,7,1480,47.4577,-122.289,0,0,0,0,0,0,0
1596,1650,231500.0,2.0,1.0,1200,9488,0.0,5,7,1200,47.4832,-122.299,0,0,0,0,0,0,0
1599,1653,365000.0,3.0,1.5,1300,12240,0.0,3,7,1300,47.737,-122.243,0,0,0,0,0,0,0
1600,1654,425000.0,4.0,2.0,1330,9188,0.0,3,7,1330,47.401,-122.319,0,1,1,0,0,0,0
1601,1655,400000.0,4.0,2.0,1850,6480,0.0,4,7,1120,47.5525,-122.313,1,0,0,0,0,0,0
1602,1656,335000.0,4.0,2.5,2240,9701,0.0,3,9,2240,47.3086,-122.392,0,0,0,1,0,0,0
1603,1657,342000.0,3.0,3.0,1260,1251,0.0,3,7,1040,47.5943,-122.296,1,0,0,1,0,0,0
1605,1659,331500.0,4.0,2.0,1820,14319,0.0,4,7,1820,47.4757,-122.148,0,0,0,0,0,0,0
1606,1660,960000.0,3.0,2.5,1730,4102,1.0,3,8,1730,47.645,-122.084,0,0,0,0,0,1,0
1608,1662,830000.0,3.0,2.5,3370,6550,0.0,4,8,2840,47.5442,-122.38,0,1,0,1,0,0,0
1609,1663,662990.0,3.0,2.0,1240,3600,0.0,5,7,1240,47.5797,-122.405,0,0,1,0,0,0,0
1610,1664,220000.0,4.0,2.0,2340,10507,0.0,4,6,2340,47.3578,-122.178,0,0,1,0,0,0,0
1611,1665,349950.0,5.0,2.0,1880,4179,0.0,3,7,940,47.5536,-122.283,1,1,0,0,0,0,0
1612,1666,550000.0,3.0,2.0,1810,2159,0.0,3,7,1010,47.6273,-122.345,1,0,0,0,0,0,0
1613,1667,396000.0,3.0,2.0,2340,5668,0.0,4,6,1200,47.5588,-122.364,1,0,0,0,0,0,0
1614,1668,635000.0,4.0,1.5,2820,4000,0.0,3,7,2820,47.6638,-122.348,0,0,0,1,0,0,0
1615,1669,293000.0,3.0,1.0,1020,7650,0.0,3,7,1020,47.7198,-122.352,0,0,0,0,0,0,0
1616,1671,285000.0,4.0,2.5,1830,8734,0.0,4,7,1830,47.3679,-122.179,0,0,0,1,0,0,0
1618,1673,224000.0,4.0,1.5,1600,9289,0.0,4,7,1600,47.3107,-122.212,0,0,0,0,0,0,0
1620,1675,165050.0,3.0,1.0,1200,8514,0.0,3,7,1200,47.2043,-122.008,0,0,0,0,0,0,0
1621,1676,275000.0,3.0,1.5,1230,4500,0.0,4,7,1230,47.5301,-122.271,0,0,1,0,0,0,0
1622,1677,445000.0,5.0,3.0,2930,5500,0.0,3,7,1750,47.5572,-122.281,1,0,0,0,0,0,0
1625,1680,390000.0,3.0,1.5,1610,13500,0.0,3,7,1060,47.7674,-122.31,1,0,0,0,0,0,0
1626,1681,460000.0,3.0,2.5,2350,10450,0.0,3,8,1390,47.7433,-122.259,1,0,0,0,0,0,0
1627,1682,700000.0,3.0,2.0,2000,14733,0.0,4,8,2000,47.6001,-122.178,0,0,0,0,0,0,0
1629,1684,470000.0,3.0,2.5,2220,9800,0.0,3,8,2220,47.7635,-122.286,0,0,0,1,0,0,0
1631,1687,467000.0,2.0,2.5,1140,1181,0.0,3,8,1140,47.6713,-122.383,0,0,0,0,0,1,0
1633,1689,196440.0,3.0,2.0,1560,7352,0.0,3,6,1560,47.2804,-122.251,0,0,0,0,0,0,0
1635,1691,281000.0,2.0,1.0,930,2600,0.0,3,7,930,47.7242,-122.161,0,0,0,0,0,0,0
1636,1692,326000.0,3.0,2.5,1782,1577,0.0,3,7,1782,47.7114,-122.301,0,0,0,0,0,1,0
1640,1696,340000.0,4.0,1.0,1230,8316,0.0,3,7,1230,47.7269,-122.24,0,0,1,0,0,0,0
1641,1697,561000.0,3.0,2.0,2000,7000,0.0,3,7,2000,47.5452,-122.393,0,1,0,1,0,0,0
1642,1698,270000.0,3.0,2.5,1520,7930,0.0,3,7,1160,47.3605,-122.049,1,0,0,0,0,0,0
1643,1699,600000.0,2.0,1.0,1040,3600,0.0,4,7,1040,47.619,-122.311,0,1,0,0,0,0,0
1644,1700,219900.0,4.0,1.5,1120,5427,0.0,3,6,1120,47.3628,-122.087,0,0,0,0,0,0,0
1646,1702,469000.0,3.0,2.5,1820,8446,0.0,3,8,1820,47.7208,-122.236,0,0,0,1,0,0,0
1649,1705,365000.0,3.0,1.5,1640,8301,0.0,3,7,1290,47.7443,-122.327,1,0,0,0,0,0,0
1650,1706,429000.0,4.0,2.5,2650,9301,0.0,3,9,2650,47.3477,-122.271,0,0,0,1,0,0,0
1651,1707,550000.0,4.0,2.5,2850,6809,0.0,3,9,2850,47.7353,-121.973,0,0,0,1,0,0,0
1653,1709,187500.0,3.0,1.5,1180,7000,0.0,4,7,1180,47.2966,-122.374,0,0,0,0,0,0,0
1655,1712,799000.0,4.0,3.5,3120,5000,0.0,3,9,2370,47.69,-122.299,1,0,0,1,0,0,0
1656,1713,338000.0,3.0,2.5,2470,4948,0.0,3,8,2470,47.3438,-122.039,0,0,0,1,0,0,0
1657,1714,800000.0,3.0,1.0,1700,4400,0.0,4,8,1700,47.612,-122.292,0,0,1,0,0,0,0
1658,1715,360000.0,2.0,2.0,1180,3200,0.0,4,6,590,47.5275,-122.383,1,0,0,0,0,0,0
1661,1718,830000.0,5.0,3.0,3040,9601,0.0,5,9,1970,47.5562,-122.22,1,0,0,0,0,0,0
1662,1719,360400.0,3.0,2.5,1630,11592,0.0,3,8,1630,47.7574,-122.228,0,0,0,1,0,0,0
1663,1720,345000.0,3.0,1.0,1340,9339,0.0,5,7,1340,47.5407,-122.177,0,0,0,0,0,0,0
1665,1722,350000.0,3.0,1.0,1240,10800,0.0,5,7,1240,47.5233,-122.185,0,0,0,0,0,0,0
1667,1724,264000.0,3.0,2.0,1760,7482,0.0,4,8,1760,47.3129,-122.369,0,0,0,0,0,0,0
1669,1726,200000.0,3.0,1.5,2060,15837,0.0,3,6,2060,47.4819,-122.223,0,0,1,0,0,0,0
1670,1727,620000.0,5.0,2.5,2540,3832,0.0,5,8,1760,47.6848,-122.398,1,0,0,1,0,0,0
1672,1729,337000.0,3.0,2.0,1400,6000,0.0,4,7,700,47.5283,-122.321,1,0,0,0,0,0,0
1674,1731,544500.0,4.0,2.5,2230,10414,0.0,5,7,1450,47.5816,-122.0,1,0,0,0,0,0,0
1676,1733,445000.0,4.0,2.5,2340,3784,0.0,3,8,2340,47.535,-122.348,0,0,0,1,0,0,0
1677,1734,379500.0,3.0,2.5,2070,14196,0.0,3,7,2070,47.4617,-122.07,0,0,0,1,0,0,0
1678,1735,189950.0,4.0,2.0,1910,4225,0.0,4,6,910,47.3084,-122.234,1,0,0,0,0,0,0
1679,1736,469000.0,3.0,1.0,950,4250,0.0,5,6,950,47.609,-122.307,0,0,1,0,0,0,0
1682,1739,372000.0,4.0,3.0,2610,8967,0.0,4,8,2610,47.3747,-122.124,0,0,0,1,0,0,0
1685,1742,780000.0,5.0,1.5,1940,4800,0.0,3,8,1940,47.6845,-122.332,0,0,0,1,0,0,0
1686,1743,541100.0,4.0,2.5,2510,9800,0.0,3,9,2510,47.753,-122.145,0,0,0,1,0,0,0
1687,1744,729000.0,4.0,2.5,2660,5608,0.0,3,9,2660,47.5449,-121.995,0,0,0,1,0,0,0
1689,1746,451555.0,2.0,1.0,1320,4520,0.0,3,6,1320,47.5655,-122.394,0,1,0,0,0,0,0
1690,1747,300000.0,2.0,1.0,960,8153,0.0,3,6,960,47.7341,-122.3,0,0,0,0,0,0,0
1691,1748,416000.0,3.0,2.5,1790,11542,0.0,5,7,1190,47.5124,-122.16,1,0,0,0,0,0,0
1692,1749,490000.0,2.0,1.0,950,3060,0.0,3,6,810,47.6698,-122.323,1,0,0,0,0,0,0
1694,1751,368000.0,2.0,2.0,930,1662,0.0,3,7,670,47.6518,-122.4,1,0,0,0,0,0,0
1696,1753,545000.0,3.0,2.5,2370,9000,0.0,4,8,1570,47.4922,-122.365,1,0,0,0,0,0,0
1699,1756,600000.0,3.0,2.5,2240,9314,0.0,3,9,2240,47.6216,-122.032,0,0,0,1,0,0,0
1700,1757,535000.0,4.0,2.5,2710,12138,0.0,3,8,1700,47.7657,-122.29,1,0,0,0,0,0,0
1701,1758,599950.0,3.0,2.5,2660,4975,0.0,3,8,2660,47.5487,-122.272,0,0,0,1,0,0,0
1702,1760,530000.0,4.0,2.5,2210,7665,0.0,4,8,2210,47.5424,-122.168,0,0,0,1,0,0,0
1705,1763,390000.0,4.0,2.0,2330,8364,0.0,4,8,2330,47.4568,-122.146,0,0,0,0,0,0,0
1706,1764,487250.0,4.0,2.0,1690,3250,0.0,3,7,1550,47.6637,-122.346,1,0,1,0,0,0,0
1707,1765,301000.0,3.0,1.5,1030,8414,0.0,4,7,1030,47.7654,-122.297,0,0,0,0,0,0,0
1709,1767,299000.0,4.0,2.5,1950,3000,0.0,3,7,1950,47.4977,-122.226,0,0,0,1,0,0,0
1711,1769,400000.0,4.0,2.5,2350,3904,0.0,3,7,2350,47.5305,-122.351,0,0,0,0,1,0,0
1712,1770,467500.0,4.0,2.5,3160,7210,0.0,4,7,1880,47.7368,-122.183,1,0,0,0,0,0,0
1713,1771,305000.0,4.0,2.5,2430,9103,0.0,3,8,2430,47.2939,-122.368,0,0,0,1,0,0,0
1715,1773,300000.0,3.0,1.0,1010,10168,0.0,3,6,1010,47.6453,-121.912,0,0,0,0,0,0,0
1716,1774,327500.0,3.0,2.5,1770,8755,0.0,3,8,1330,47.4464,-122.123,1,0,0,0,0,0,0
1717,1775,269000.0,3.0,2.0,1210,7136,0.0,3,7,1210,47.3996,-122.203,0,0,0,0,0,0,0
1719,1777,355000.0,3.0,1.0,1240,5400,0.0,4,7,1060,47.7115,-122.355,1,0,0,0,0,0,0
1720,1778,712000.0,3.0,1.0,1250,4620,0.0,4,7,1150,47.651,-122.341,1,0,1,0,0,0,0
1722,1780,190000.0,2.0,1.0,840,12252,0.0,3,6,840,47.3069,-122.013,0,0,0,0,0,0,0
1723,1781,443000.0,3.0,2.0,1530,8028,0.0,3,7,1200,47.7768,-122.361,1,0,0,0,0,0,0
1725,1783,285000.0,4.0,2.5,2150,8250,0.0,4,7,1240,47.3045,-122.378,1,0,0,0,0,0,0
1726,1784,901000.0,4.0,3.5,1560,4080,0.0,3,7,1560,47.5347,-122.38,0,0,0,0,0,0,0
1727,1785,552500.0,3.0,2.0,2040,5775,0.0,3,7,1410,47.6592,-122.393,1,0,0,0,0,0,0
1728,1786,256000.0,2.0,1.0,860,5000,0.0,3,6,860,47.5133,-122.356,0,1,0,0,0,0,0
1729,1787,341000.0,3.0,1.5,1720,7119,0.0,4,7,1720,47.7535,-122.314,0,0,1,0,0,0,0
1730,1788,279000.0,4.0,2.5,2090,8941,0.0,3,7,2090,47.4332,-122.167,0,0,0,1,0,0,0
1731,1789,686000.0,4.0,2.5,2130,10650,0.0,4,8,2130,47.5567,-122.159,0,0,0,1,0,0,0
1732,1790,225000.0,2.0,1.0,1300,11867,0.0,4,6,1300,47.3221,-121.903,0,0,1,0,0,0,0
1733,1791,215500.0,2.0,2.0,1220,15600,0.0,3,6,1220,47.2853,-122.265,0,0,0,0,0,0,0
1734,1792,950000.0,4.0,3.0,2420,4800,0.0,3,7,1520,47.6453,-122.358,1,0,1,0,0,0,0
1736,1794,780000.0,3.0,2.5,2610,7567,0.0,3,9,2610,47.6654,-122.137,0,0,0,1,0,0,0
1737,1795,212000.0,4.0,2.0,1880,7500,0.0,5,6,980,47.495,-122.266,1,0,0,0,0,0,0
1738,1796,580000.0,4.0,3.0,2330,6703,0.0,3,7,1710,47.7066,-122.359,1,0,1,0,0,0,0
1739,1797,465000.0,4.0,2.5,2200,3141,0.0,3,7,2060,47.5726,-122.305,1,0,0,1,0,0,0
1740,1798,206000.0,4.0,2.0,1720,7560,0.0,3,7,1720,47.2845,-122.25,0,0,0,0,0,0,0
1741,1799,615000.0,3.0,2.5,2250,10171,0.0,3,9,2250,47.5613,-122.11,0,0,0,1,0,0,0
1742,1800,519000.0,4.0,1.0,1640,6305,0.0,5,6,1640,47.5563,-122.28,0,0,1,0,0,0,0
1744,1802,330000.0,5.0,2.5,2600,3839,0.0,3,7,2600,47.4324,-122.145,0,0,0,1,0,0,0
1745,1803,240000.0,4.0,1.5,1920,7973,0.0,3,8,1920,47.4961,-122.235,0,0,0,0,0,0,0
1746,1804,574000.0,3.0,2.0,2060,7000,0.0,4,9,2060,47.5644,-122.012,0,0,0,0,0,0,0
1749,1807,415000.0,3.0,1.5,1490,7275,0.0,3,7,1090,47.7148,-122.213,1,0,0,0,0,0,0
1750,1808,480000.0,3.0,2.5,2360,9005,0.0,5,7,1340,47.7076,-122.337,1,0,0,0,0,0,0
1751,1809,300000.0,5.0,1.0,1940,8875,0.0,3,7,1940,47.4407,-122.275,0,0,0,0,0,0,0
1752,1810,439000.0,4.0,2.5,2570,9503,0.0,3,8,2570,47.764,-122.167,0,0,0,1,0,0,0
1755,1813,477000.0,3.0,2.5,1260,3000,0.0,3,7,1260,47.5459,-121.997,0,0,0,1,0,0,0
1756,1814,587500.0,4.0,2.5,1780,6120,0.0,3,8,1310,47.6955,-122.287,1,0,0,0,0,0,0
1759,1817,700000.0,4.0,2.5,2690,15000,0.0,3,9,1890,47.612,-122.064,1,0,0,1,0,0,0
1760,1818,275000.0,2.0,1.0,1180,6552,0.0,4,6,1180,47.7477,-122.342,0,0,0,0,0,0,0
1761,1819,367500.0,3.0,1.0,1660,11783,0.0,4,7,1160,47.7563,-122.075,1,0,0,0,0,0,0
1762,1820,453250.0,4.0,2.5,2260,6300,0.0,3,7,2260,47.7235,-121.958,0,0,0,1,0,0,0
1763,1821,607000.0,5.0,2.0,1910,5428,0.0,3,8,1390,47.5333,-122.392,1,0,0,0,0,0,0
1764,1822,255000.0,4.0,2.0,2430,8960,0.0,3,7,1430,47.4979,-122.232,1,0,0,0,0,0,0
1765,1823,501000.0,2.0,2.0,1300,2500,0.0,4,7,770,47.6831,-122.373,1,0,0,0,0,0,0
1766,1824,450000.0,3.0,1.0,1060,4650,0.0,3,7,910,47.5784,-122.393,1,0,0,0,0,0,0
1767,1825,360000.0,3.0,2.5,2200,8000,0.0,3,8,2200,47.4522,-122.208,0,0,0,1,0,0,0
1768,1826,460000.0,4.0,2.0,1720,3050,0.0,5,7,1040,47.5654,-122.384,1,0,1,0,0,0,0
1769,1827,753000.0,3.0,2.0,2360,8290,0.0,4,7,1180,47.6738,-122.281,1,0,0,0,0,0,0
1770,1828,389950.0,2.0,1.0,820,4234,0.0,3,6,820,47.5294,-122.386,0,0,0,0,0,0,0
1771,1829,469000.0,2.0,1.0,1030,4400,0.0,3,7,1030,47.681,-122.361,0,0,0,0,0,0,0
1772,1830,550000.0,4.0,2.0,2030,5688,0.0,4,9,1730,47.5071,-122.387,1,0,0,1,0,0,0
1773,1831,565000.0,5.0,3.5,2700,11675,0.0,4,6,1950,47.7172,-122.349,1,0,1,0,0,0,0
1774,1832,189650.0,2.0,2.0,1100,7600,0.0,3,6,1100,47.4136,-122.318,0,0,0,0,0,0,0
1776,1834,260000.0,3.0,2.0,1340,8000,0.0,3,7,1340,47.3651,-122.044,0,0,0,0,0,0,0
1777,1835,243000.0,3.0,2.0,1790,12000,0.0,3,7,1040,47.3945,-122.313,1,0,0,0,0,0,0
1779,1837,249000.0,3.0,1.5,1580,7200,0.0,4,7,1080,47.2761,-122.152,1,0,0,0,0,0,0
1780,1838,720000.0,2.0,1.0,2020,7200,0.0,4,7,1700,47.506,-122.384,1,0,0,0,0,0,0
1782,1840,824500.0,4.0,2.5,2610,3500,0.0,5,7,1610,47.6848,-122.326,1,0,1,0,0,0,0
1783,1841,762500.0,4.0,3.0,2610,8760,0.0,4,8,1760,47.5875,-122.229,1,0,0,0,0,0,0
1784,1842,580000.0,3.0,2.5,1740,1280,0.0,3,8,1740,47.589,-122.387,0,0,0,0,0,1,0
1785,1843,380000.0,3.0,2.0,1840,8580,0.0,3,8,1840,47.4626,-122.132,0,0,0,0,0,0,0
1786,1844,805000.0,3.0,2.0,1080,3200,0.0,4,7,880,47.6503,-122.338,1,0,0,0,0,0,0
1787,1845,520000.0,4.0,2.0,1240,4532,0.0,4,7,1240,47.6892,-122.378,0,0,1,0,0,0,0
1789,1847,175000.0,2.0,1.0,1170,8925,0.0,3,6,1170,47.4017,-122.321,0,0,0,0,0,0,0
1790,1848,353500.0,4.0,2.5,1760,9602,0.0,3,7,1760,47.4248,-122.158,0,0,0,1,0,0,0
1792,1850,386500.0,3.0,2.0,1520,7350,0.0,4,7,1140,47.7167,-122.17,1,0,0,0,0,0,0
1793,1851,210000.0,2.0,1.0,1450,4750,0.0,3,7,850,47.5293,-122.272,1,0,0,0,0,0,0
1794,1852,439500.0,3.0,2.5,1600,6510,0.0,3,7,940,47.7679,-122.308,0,0,0,0,0,0,0
1795,1853,315000.0,5.0,2.5,3220,5751,0.0,3,8,3220,47.3717,-122.104,0,0,0,1,0,0,0
1796,1854,339000.0,4.0,2.5,1830,8601,0.0,3,7,1830,47.3576,-122.016,0,0,0,1,0,0,0
1797,1855,655000.0,4.0,2.5,2200,9163,0.0,4,8,1430,47.5653,-122.146,1,0,0,0,0,0,0
1798,1856,740000.0,2.0,2.5,2170,8678,0.0,3,8,2170,47.7161,-122.014,0,0,0,0,0,0,0
1799,1857,685000.0,5.0,2.5,1900,7843,0.0,5,7,1900,47.6273,-122.123,0,0,0,1,0,0,0
1800,1858,550000.0,5.0,2.5,2960,9877,0.0,4,7,1480,47.5866,-122.171,1,0,0,0,0,0,0
1801,1859,405000.0,2.0,2.0,1710,4234,0.0,3,7,1330,47.5319,-122.386,1,1,0,1,0,0,0
1803,1861,625000.0,3.0,2.0,2140,3600,0.0,3,8,1680,47.5846,-122.383,1,1,0,1,0,0,0
1805,1864,475000.0,3.0,2.5,1460,4961,0.0,4,8,1150,47.6955,-122.183,1,0,0,0,0,0,0
1806,1865,365000.0,2.0,1.0,990,8250,0.0,3,7,990,47.7252,-122.331,0,0,0,0,0,0,0
1807,1866,411800.0,4.0,2.5,2190,6800,0.0,5,7,1340,47.7367,-122.195,1,0,0,0,0,0,0
1809,1868,618000.0,3.0,2.5,2340,3630,0.0,3,9,2340,47.6059,-122.307,0,0,0,1,0,0,0
1810,1869,247500.0,4.0,2.0,2460,5921,0.0,4,7,1230,47.308,-122.209,1,0,0,0,0,0,0
1811,1870,345000.0,5.0,3.0,2080,6150,0.0,3,7,1040,47.5707,-122.394,1,0,0,0,0,0,0
1812,1871,616300.0,3.0,2.0,1700,8400,0.0,3,7,1700,47.6825,-122.19,0,0,0,1,0,0,0
1813,1872,348000.0,3.0,1.5,1330,6768,0.0,4,7,1330,47.7366,-122.319,0,0,0,0,0,0,0
1814,1873,425000.0,3.0,2.5,1630,10762,0.0,3,7,1630,47.7508,-122.175,0,0,0,0,0,0,0
1815,1874,850000.0,5.0,3.0,2920,11880,0.0,5,8,1660,47.5133,-122.031,1,0,0,0,0,0,0
1816,1875,820000.0,5.0,3.0,2830,6137,0.0,3,9,2830,47.5932,-122.058,0,0,0,1,0,0,0
1818,1877,835000.0,3.0,2.0,1490,3840,0.0,3,8,1490,47.6916,-122.214,0,1,0,1,0,0,0
1819,1878,350000.0,3.0,2.5,1630,3425,0.0,3,8,1630,47.4913,-122.154,0,0,0,1,0,0,0
1820,1879,349000.0,4.0,2.5,2280,4096,0.0,3,7,2280,47.4834,-122.182,0,0,0,1,0,0,0
1822,1881,320000.0,3.0,2.5,1590,3480,0.0,3,7,1590,47.4805,-122.178,0,0,0,1,0,0,0
1823,1882,150000.0,3.0,1.0,1250,7210,0.0,4,7,1250,47.4169,-122.168,0,0,0,0,0,0,0
1824,1883,340000.0,3.0,1.0,1710,10190,0.0,3,6,1310,47.506,-122.331,1,0,0,0,0,0,0
1826,1885,410500.0,4.0,2.5,3362,8601,0.0,3,8,3362,47.2592,-122.304,0,0,0,1,0,0,0
1827,1886,580000.0,3.0,2.5,2200,11000,0.0,3,9,2200,47.5916,-122.112,0,0,0,1,0,0,0
1828,1887,345000.0,2.0,1.5,830,920,0.0,3,7,830,47.5998,-122.306,0,0,0,1,0,0,0
1830,1889,449500.0,4.0,3.0,2580,7299,0.0,3,8,2580,47.4646,-122.15,0,0,0,1,0,0,0
1831,1890,300000.0,3.0,1.0,2150,7007,0.0,3,6,2150,47.7615,-122.362,0,0,0,0,0,0,0
1834,1893,599000.0,4.0,3.0,2020,2750,0.0,3,8,1010,47.6053,-122.291,1,1,0,0,0,0,0
1835,1894,755000.0,4.0,2.5,2120,10202,0.0,4,7,1620,47.5858,-122.17,1,0,0,0,0,0,0
