,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,view,condition,grade,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,basement,renovated,distance_from_bellevue,floor_1_5,floor_2_0,floor_2_5,floor_3_0,floor_3_5
3706,830000.0,2,1.0,1150,6000,0.0,1.0,4,7,1921,98033,47.6841,-122.213,2450,7200,1,0,4.755172637063465,0,0,0,0,0
3707,173000.0,2,1.0,820,10450,0.0,0.0,4,7,1965,98055,47.4261,-122.199,1240,11200,0,0,13.091761265692588,0,0,0,0,0
3708,585000.0,4,2.0,3000,42200,0.0,3.0,3,7,1950,98056,47.5265,-122.202,2500,9821,1,0,6.153419952488226,0,0,0,0,0
3709,576750.0,3,2.0,2220,5000,0.0,0.0,4,7,1966,98116,47.5807,-122.394,1450,5000,1,0,9.177623723723856,0,0,0,0,0
3710,495000.0,5,3.5,2500,7620,0.0,3.0,3,7,1962,98106,47.5298,-122.344,2020,7620,1,0,8.817024505824751,0,0,0,0,0
3711,216650.0,3,3.5,1540,1427,0.0,0.0,3,7,2007,98109,47.542,-122.322,1220,4000,1,0,7.4909327191375485,0,1,0,0,0
3712,615000.0,4,3.0,2750,15450,0.0,0.0,3,8,1978,98155,47.7749,-122.283,2750,10620,1,0,11.608002073950217,0,0,0,0,0
3713,675000.0,4,2.5,3130,12463,0.0,0.0,4,8,1978,98006,47.569,-122.127,2740,11779,1,0,4.815725582624491,0,0,0,0,0
3714,510000.0,3,2.0,1430,9250,0.0,0.0,4,8,1983,98052,47.6952,-122.096,1830,8003,1,0,7.450720389475986,0,0,0,0,0
3715,630000.0,3,2.5,2680,327135,0.0,0.0,3,8,1995,98010,47.3783,-122.003,2020,60080,0,0,18.886004067539123,0,1,0,0,0
3716,359950.0,4,2.5,3010,5701,0.0,0.0,3,8,2003,98042,47.3492,-122.152,3010,5772,0,0,18.562035486069313,0,1,0,0,0
3717,265000.0,3,1.5,1530,7500,0.0,0.0,3,7,1986,98038,47.3639,-122.055,2080,11250,0,0,18.72594281061774,1,0,0,0,0
3718,210000.0,3,1.0,1240,4842,0.0,0.0,4,6,1916,98118,47.5166,-122.269,1540,5110,0,0,7.479779318856726,0,0,0,0,0
3720,1080000.0,4,2.5,2820,5000,0.0,2.0,4,9,1926,98122,47.6097,-122.287,2880,6000,1,0,3.890803007597859,1,0,0,0,0
3721,756000.0,3,2.5,3560,8297,0.0,2.0,4,8,1948,98199,47.6473,-122.407,2760,8297,1,0,9.70691386747548,0,0,0,0,0
3722,203000.0,3,2.5,1630,9145,0.0,0.0,3,7,1960,98146,47.5,-122.347,1630,9206,0,0,10.404249593189652,0,0,0,0,0
3724,525000.0,3,3.5,2200,7440,0.0,0.0,4,7,1947,98118,47.5409,-122.268,1260,6765,1,0,5.960171028489127,0,1,0,0,0
3725,347500.0,3,2.0,1620,7500,0.0,0.0,3,7,1981,98059,47.4815,-122.162,1470,7938,1,0,9.466046277444502,0,0,0,0,0
3726,620000.0,3,2.0,1480,2185,0.0,0.0,3,9,2005,98034,47.6945,-122.17,1480,2441,0,0,5.678766921106214,0,0,1,0,0
3727,645000.0,4,2.5,2250,10696,0.0,0.0,3,8,1996,98006,47.5715,-122.128,2340,13286,0,0,4.6666339335143565,0,1,0,0,0
3728,432000.0,3,2.0,1400,6380,0.0,0.0,4,7,1924,98125,47.7015,-122.316,1690,5800,1,0,7.903973870004375,0,0,0,0,0
3729,790000.0,3,1.5,2390,4452,0.0,1.0,3,9,1929,98126,47.5826,-122.378,2610,5000,1,0,8.423972030753697,0,1,0,0,0
3730,635000.0,4,2.0,2400,10050,0.0,0.0,5,8,1957,98008,47.6339,-122.124,1680,10050,0,0,3.9317349159119845,0,0,0,0,0
3731,442000.0,3,1.5,2050,6384,0.0,0.0,3,7,1958,98126,47.5325,-122.378,1590,7214,1,0,9.938322433564013,0,0,0,0,0
3732,490000.0,4,3.0,2640,5267,0.0,0.0,3,7,2001,98065,47.5298,-121.88,2640,5670,0,0,16.220053255765038,0,1,0,0,0
3733,250000.0,5,2.0,2320,7700,0.0,0.0,5,7,1962,98001,47.3426,-122.285,1740,7210,1,0,19.235361290375373,0,0,0,0,0
3735,120000.0,3,1.0,1260,7500,0.0,0.0,3,6,1954,98198,47.4191,-122.33,1260,7500,0,0,14.793600153598016,0,0,0,0,0
3737,325000.0,4,2.5,1930,8458,0.0,0.0,3,7,1993,98038,47.3645,-122.039,1670,9485,0,0,18.97803559723676,0,1,0,0,0
3738,210000.0,4,2.0,1200,7680,0.0,0.0,3,7,1968,98092,47.3138,-122.192,1490,7800,0,0,20.856372632096647,0,0,0,0,0
3740,387000.0,3,2.0,1810,10800,0.0,0.0,5,8,1968,98056,47.5236,-122.184,1800,10800,1,0,6.420646522608116,0,0,0,0,0
3741,408000.0,3,1.0,1380,7015,0.0,0.0,4,7,1925,98117,47.6987,-122.36,1160,6700,0,0,9.26116252564016,1,0,0,0,0
3742,410000.0,3,1.0,1470,6500,0.0,0.0,4,7,1953,98166,47.473,-122.362,1470,9300,0,0,12.30307225135056,0,0,0,0,0
3743,216000.0,3,1.0,1010,7920,0.0,0.0,3,6,1925,98126,47.5249,-122.37,1520,7560,0,0,9.958331004922599,0,0,0,0,0
3744,357000.0,3,1.5,1340,11744,0.0,0.0,2,7,1950,98146,47.4947,-122.36,2020,13673,0,0,11.076568894272642,0,0,0,0,0
3745,215000.0,3,1.0,970,7275,0.0,0.0,4,7,1970,98031,47.4006,-122.188,1750,7200,0,0,14.870204924869734,0,0,0,0,0
3747,589950.0,3,3.0,1670,1350,0.0,0.0,3,9,2014,98116,47.5763,-122.408,1520,4800,1,0,9.887956158762405,0,0,0,1,0
3748,440000.0,3,2.0,2840,16851,0.0,3.0,3,8,1950,98155,47.7458,-122.287,2650,11063,1,0,9.794156286897575,0,0,0,0,0
3750,730000.0,3,2.5,2040,130680,0.0,0.0,3,9,1977,98072,47.7584,-122.136,3080,39630,0,0,10.363243170182619,0,1,0,0,0
3752,680000.0,3,2.5,2620,14248,0.0,0.0,4,8,1977,98004,47.6281,-122.194,2620,12343,1,0,0.9825097790363707,0,1,0,0,0
3753,341500.0,5,2.5,3120,10400,0.0,0.0,3,8,1980,98023,47.3097,-122.34,2160,8267,0,0,22.067542734407848,0,1,0,0,0
3754,395000.0,2,1.0,1100,3975,0.0,0.0,3,7,1950,98105,47.6701,-122.286,1110,4280,1,0,5.367072701803132,0,0,0,0,0
3756,695500.0,5,3.0,2510,9180,0.0,1.0,4,8,1975,98052,47.6389,-122.098,2650,9780,1,0,5.189385127194706,0,0,0,0,0
3757,308000.0,3,2.0,1680,8629,0.0,0.0,3,8,1977,98198,47.3662,-122.319,1990,8400,1,0,18.046754491304313,0,0,0,0,0
3758,422500.0,3,2.0,1960,6450,0.0,0.0,4,7,1977,98038,47.3972,-122.029,1660,20720,1,0,17.153879740880082,0,0,0,0,0
3759,418000.0,2,1.0,1040,6900,0.0,0.0,4,7,1915,98136,47.5411,-122.391,1620,6280,0,0,10.12387478116319,0,0,0,0,0
3760,385000.0,5,1.5,1750,9780,0.0,0.0,4,7,1961,98028,47.7755,-122.235,1750,10295,0,0,11.145607420064684,1,0,0,0,0
3761,876650.0,3,3.5,2170,12508,0.0,0.0,5,9,1928,98040,47.5665,-122.229,2720,21070,1,1,3.584876305447092,1,0,0,0,0
3762,450000.0,3,2.5,1639,2710,0.0,0.0,3,8,2003,98144,47.5924,-122.294,1580,1733,1,0,4.490992349605677,0,1,0,0,0
3763,418800.0,4,2.5,2100,9984,0.0,0.0,4,7,1973,98028,47.7365,-122.242,1930,10511,1,0,8.542561317824473,0,0,0,0,0
3764,330000.0,2,1.0,880,1753,0.0,0.0,4,7,1945,98199,47.6475,-122.397,1010,1748,0,0,9.257209033171844,0,1,0,0,0
3765,550000.0,3,2.0,1940,8376,0.0,0.0,4,8,1963,98006,47.5586,-122.173,2400,8674,1,0,4.190398178356725,0,0,0,0,0
3766,270000.0,4,2.5,2490,11650,0.0,0.0,3,7,1990,98148,47.4416,-122.332,2010,10495,1,0,13.422238417833567,0,0,0,0,0
3767,978500.0,3,2.5,2060,7080,0.0,0.0,3,9,1940,98199,47.6455,-122.409,3070,7500,1,0,9.770717206136508,0,1,0,0,0
3769,455000.0,3,2.5,2180,6850,0.0,0.0,3,7,1973,98034,47.7246,-122.217,1740,7016,1,0,7.559175103561892,0,0,0,0,0
3771,220000.0,2,1.0,840,9000,0.0,0.0,5,6,1951,98168,47.5033,-122.329,1350,10400,0,0,9.703780152144072,0,0,0,0,0
3772,490000.0,3,2.0,2370,12196,0.0,0.0,4,7,1970,98033,47.6734,-122.176,1380,12196,0,0,4.203048604023375,0,1,0,0,0
3773,420000.0,4,2.5,2270,9100,0.0,0.0,3,7,1978,98034,47.7242,-122.17,1710,7910,0,0,7.671102414178561,0,1,0,0,0
3774,408500.0,4,2.5,2720,7043,0.0,0.0,3,9,2003,98092,47.3315,-122.169,2640,6958,0,0,19.693627291766454,0,1,0,0,0
3775,716000.0,3,1.5,1140,4800,0.0,0.0,3,7,1915,98109,47.6368,-122.354,1260,4800,0,0,7.141268850819033,1,0,0,0,0
3776,965000.0,4,2.5,2460,5000,0.0,0.0,5,8,1938,98112,47.6282,-122.293,2320,5000,1,0,4.239562471150947,0,1,0,0,0
3777,357823.0,3,1.5,1240,9196,0.0,0.0,3,8,1968,98072,47.7562,-122.094,1690,10800,0,0,10.980866146080814,0,0,0,0,0
3779,425000.0,3,2.5,1670,9500,0.0,0.0,3,7,1977,98125,47.7253,-122.309,1470,9500,1,0,9.022465593893788,0,0,0,0,0
3780,711777.0,4,2.0,2220,6731,0.0,0.0,4,7,1953,98116,47.5691,-122.391,1600,6350,1,0,9.289327351285888,0,0,0,0,0
3781,210000.0,2,1.0,1100,6000,0.0,0.0,4,6,1900,98108,47.5275,-122.323,1280,6000,0,0,8.235532764345315,1,0,0,0,0
3782,575000.0,2,2.0,2770,19700,0.0,0.0,3,8,1983,98177,47.7581,-122.365,2360,9700,1,0,12.375032698666555,0,1,0,0,0
3784,431500.0,2,2.0,1370,4866,0.0,0.0,3,8,2005,98053,47.70399999999999,-122.012,1365,4784,0,0,10.822025502261159,0,0,0,0,0
3785,475000.0,3,1.5,1480,13457,0.0,0.0,3,7,1959,98007,47.5914,-122.136,2100,10517,0,0,3.5771826092137355,0,0,0,0,0
3788,775000.0,3,2.5,3820,35016,0.0,0.0,4,9,1987,98053,47.6496,-122.041,3010,35190,0,0,7.942139006406381,0,1,0,0,0
3789,635000.0,3,2.5,1530,2978,0.0,0.0,3,7,1997,98117,47.6796,-122.39,1640,5100,1,0,9.726608478817951,0,0,0,0,0
3791,405000.0,3,2.5,1590,7267,0.0,0.0,4,7,1976,98133,47.7457,-122.332,2060,8336,1,0,10.787178528917055,0,0,0,0,0
3792,210000.0,3,1.0,1520,8600,0.0,0.0,3,6,1951,98168,47.5134,-122.335,1320,8600,1,0,9.335945550471054,0,0,0,0,0
3793,880000.0,4,2.5,2350,4675,0.0,0.0,3,9,1923,98112,47.6344,-122.305,2240,3848,1,0,4.883915491354488,0,1,0,0,0
3794,239000.0,4,2.0,1370,8837,0.0,0.0,3,7,1955,98188,47.4386,-122.285,1360,9000,0,0,12.797903215577792,1,0,0,0,0
3795,515000.0,3,2.5,1540,6100,0.0,0.0,3,6,1944,98126,47.5696,-122.378,1710,5950,1,1,8.710696381818185,0,0,0,0,0
3797,215000.0,4,2.5,1500,5393,0.0,0.0,3,7,1999,98001,47.3378,-122.262,1500,5952,0,0,19.38141964890012,0,1,0,0,0
3799,442500.0,3,1.5,1800,8303,0.0,0.0,3,7,1957,98133,47.7693,-122.357,1800,8171,1,0,12.788110207366612,0,0,0,0,0
3800,311000.0,2,2.0,1180,55321,0.0,0.0,3,8,1941,98042,47.3329,-122.091,1480,56192,0,1,20.22874170323938,0,0,0,0,0
3801,425000.0,2,1.0,830,6030,0.0,0.0,4,6,1925,98103,47.6994,-122.347,1280,6030,0,0,8.82628774781288,0,0,0,0,0
3802,433500.0,3,2.0,1540,9450,0.0,0.0,4,6,1919,98103,47.6985,-122.348,1200,5400,1,0,8.820964615525526,0,0,0,0,0
3803,450000.0,3,2.5,1610,8296,0.0,0.0,3,8,1978,98115,47.7,-122.297,1610,8288,0,0,7.267112766113413,0,1,0,0,0
3804,675000.0,3,2.5,1990,10260,0.0,0.0,4,8,1987,98052,47.6801,-122.115,1990,10260,0,0,6.084618576368041,0,1,0,0,0
3805,535000.0,3,2.5,2070,4132,0.0,0.0,3,8,1999,98074,47.6036,-122.015,1530,5606,0,0,8.838791582831243,0,1,0,0,0
3806,577000.0,3,2.0,1760,12874,0.0,0.0,4,7,1967,98005,47.5906,-122.167,1950,10240,1,0,2.4351904613902384,0,0,0,0,0
3807,480000.0,3,2.0,1740,8528,0.0,0.0,4,7,1939,98125,47.7097,-122.303,1610,8528,1,0,7.973360471020445,0,0,0,0,0
3808,400000.0,3,1.5,1950,4473,0.0,0.0,4,6,1914,98034,47.7094,-122.228,2670,14256,1,0,6.58052320165416,0,0,0,0,0
3809,304000.0,3,1.0,1280,8184,0.0,0.0,4,6,1947,98155,47.7467,-122.319,1120,8184,0,0,10.52472160813621,1,0,0,0,0
3810,355000.0,3,2.0,1460,7203,0.0,0.0,3,7,1990,98056,47.5049,-122.189,1570,7203,0,0,7.676770748967099,0,0,0,0,0
3812,550000.0,4,2.0,2410,8447,0.0,3.0,4,8,1936,98074,47.6499,-122.088,2520,14789,1,1,5.896088311433749,0,1,0,0,0
3813,210000.0,3,2.0,1400,7300,0.0,0.0,3,6,1948,98178,47.4999,-122.268,1440,10825,0,0,8.531003516908482,0,1,0,0,0
3814,317000.0,3,2.5,2100,7587,0.0,0.0,3,9,1990,98023,47.3072,-122.391,2330,8119,0,0,23.027638361771505,0,1,0,0,0
3816,265000.0,3,1.0,1000,9150,0.0,0.0,3,7,1969,98059,47.4829,-122.124,1490,10647,0,0,9.894074527567476,0,0,0,0,0
3817,700000.0,4,3.5,3150,6175,0.0,0.0,3,9,2001,98075,47.5966,-122.017,3150,6986,0,0,8.805450998116855,0,1,0,0,0
3820,460000.0,4,2.5,2110,35091,0.0,0.0,4,8,1985,98027,47.467,-122.014,2740,36427,1,0,13.557835923808513,0,0,0,0,0
3821,410000.0,2,1.5,1660,4000,0.0,0.0,3,7,1950,98115,47.6832,-122.304,1570,5500,1,0,6.599068780401853,0,0,0,0,0
3822,665000.0,4,3.0,2160,4400,0.0,0.0,5,7,1921,98122,47.6163,-122.293,1430,4400,1,0,4.149284467312579,0,0,0,0,0
3823,600000.0,4,2.5,2420,7744,0.0,0.0,3,9,1994,98056,47.534,-122.18,2820,11129,0,0,5.743823657832392,0,1,0,0,0
3824,502000.0,4,2.0,1920,3844,0.0,0.0,3,7,1967,98133,47.7041,-122.353,1480,3844,1,0,9.250072993894253,0,0,0,0,0
3825,364950.0,4,2.5,2310,8030,0.0,0.0,3,7,1978,98019,47.7433,-121.982,1780,8041,0,0,13.58252722836223,0,1,0,0,0
3826,680000.0,3,2.5,2330,4000,0.0,2.0,5,7,1927,98115,47.6732,-122.29,1870,4000,1,0,5.650011104889019,1,0,0,0,0
3827,235500.0,5,2.5,2340,13713,0.0,0.0,2,8,1967,98003,47.3307,-122.324,2080,11000,1,0,20.464654665528087,0,0,0,0,0
3828,576000.0,4,2.5,2590,5756,0.0,0.0,3,8,2001,98065,47.5356,-121.875,2620,6109,0,0,16.29628204435714,0,1,0,0,0
3829,405000.0,2,3.0,1410,1240,0.0,0.0,3,8,2006,98136,47.5221,-122.39,1410,1273,1,0,10.813818648385338,0,1,0,0,0
3830,122000.0,2,1.0,730,6728,0.0,0.0,3,6,1953,98148,47.4275,-122.324,1170,7034,0,0,14.149587187674717,0,0,0,0,0
3831,432000.0,3,2.0,1470,6250,0.0,3.0,4,7,1939,98155,47.7394,-122.288,2630,7050,1,0,9.408803809351825,0,0,0,0,0
3832,375000.0,4,2.5,2330,11400,0.0,0.0,4,8,1974,98058,47.4495,-122.148,2640,10200,0,0,11.765796420613457,0,0,0,0,0
3833,276000.0,4,2.5,2460,11250,0.0,0.0,4,8,1959,98002,47.3182,-122.212,1630,10216,0,0,20.548394352626485,0,0,0,0,0
3834,450000.0,3,2.5,2080,111513,0.0,0.0,3,8,1977,98072,47.7403,-122.112,2440,107157,1,0,9.621829945239712,1,0,0,0,0
3836,279000.0,3,2.5,1450,4106,0.0,0.0,3,7,2011,98038,47.3655,-122.019,2000,4000,0,0,19.313811431826593,0,1,0,0,0
3837,635000.0,3,2.0,1340,3900,0.0,0.0,5,7,1900,98107,47.6711,-122.379,1470,1611,0,0,9.00871485303258,0,1,0,0,0
3839,218000.0,3,1.0,1140,7560,0.0,0.0,4,6,1958,98058,47.4624,-122.185,1300,7560,0,0,10.61839380709685,0,0,0,0,0
3840,750000.0,4,1.5,1950,6300,0.0,1.0,3,7,1944,98115,47.6819,-122.271,1760,6300,1,0,5.546640977306656,1,0,0,0,0
3841,310597.0,4,2.0,2000,25700,0.0,0.0,4,7,1958,98023,47.32,-122.362,2420,27500,1,0,21.71439737533325,0,0,0,0,0
3843,735000.0,5,3.0,3390,5211,0.0,0.0,3,9,2004,98075,47.5977,-121.981,3210,5211,0,0,10.457473339099087,0,1,0,0,0
3845,354000.0,3,1.0,940,10368,0.0,0.0,3,7,1965,98052,47.6608,-122.133,2090,9620,0,0,4.547125513277005,0,0,0,0,0
3846,415000.0,3,2.0,1770,10513,0.0,0.0,4,7,1982,98028,47.7726,-122.266,2070,9968,1,0,11.228629676232659,0,0,0,0,0
3847,580000.0,3,2.5,1980,1873,0.0,0.0,3,7,1996,98107,47.6659,-122.369,1500,1873,1,0,8.435793203568798,0,1,0,0,0
3849,790000.0,4,2.5,3500,7519,0.0,0.0,3,9,2004,98053,47.6799,-122.024,3920,7982,0,0,9.48185240302487,0,1,0,0,0
3850,499900.0,3,2.5,2100,5112,0.0,0.0,3,8,1999,98065,47.5338,-121.867,2100,4370,0,0,16.689511051991644,0,1,0,0,0
3851,525000.0,4,2.5,2620,98881,0.0,0.0,3,7,1952,98070,47.4662,-122.453,1728,95832,1,0,15.538809150955366,0,0,0,0,0
3852,810000.0,4,2.5,2810,10613,0.0,0.0,3,9,1989,98006,47.5424,-122.141,2800,9933,0,0,5.84337041633663,0,1,0,0,0
3853,425000.0,4,1.5,2290,8773,0.0,0.0,4,7,1947,98133,47.7173,-122.33,1740,7058,1,0,9.156488971494566,0,0,0,0,0
3854,241250.0,3,2.0,1350,7588,0.0,0.0,3,7,1993,98010,47.3123,-122.023,1470,7341,0,0,22.592656337355148,0,0,0,0,0
3855,318700.0,4,2.5,2770,19116,0.0,0.0,4,8,1961,98003,47.3386,-122.319,2730,18429,1,0,19.875753495559803,0,0,0,0,0
3856,720000.0,4,2.0,2530,5000,0.0,2.0,5,8,1917,98103,47.6624,-122.348,1950,3600,1,0,7.4478909933144575,1,0,0,0,0
3858,420000.0,3,2.0,1060,38644,0.0,0.0,3,7,1983,98077,47.7442,-122.072,1310,11416,0,0,10.801459852150197,0,0,0,0,0
3859,210000.0,2,2.0,1000,3554,0.0,0.0,4,8,1975,98198,47.3811,-122.32,1150,4000,0,0,17.08120760442298,0,0,0,0,0
3860,762000.0,5,2.0,3370,5000,0.0,0.0,4,7,1907,98109,47.6373,-122.35,1920,3200,1,0,6.966426220690427,1,0,0,0,0
3861,247500.0,4,2.0,2290,7765,0.0,0.0,3,6,1936,98146,47.4997,-122.353,1240,8215,0,1,10.601472782865187,0,0,0,0,0
3862,282500.0,3,2.5,1670,7150,0.0,0.0,4,7,1990,98042,47.3603,-122.088,1570,7040,0,0,18.44787626463193,0,1,0,0,0
3863,395000.0,3,2.0,1460,22651,0.0,0.0,4,7,1961,98027,47.4861,-122.03,2030,49222,0,0,12.073859975612748,0,0,0,0,0
3864,295000.0,3,2.0,1770,8235,0.0,0.0,3,7,1960,98148,47.4323,-122.328,1560,8918,1,0,13.922132778539213,0,0,0,0,0
3865,235000.0,2,1.0,820,5100,0.0,0.0,4,6,1954,98056,47.5175,-122.205,2270,5100,0,0,6.77479688299325,0,0,0,0,0
3866,770000.0,3,2.0,1900,6334,0.0,2.0,3,8,1948,98105,47.6675,-122.276,1530,6334,1,0,4.913593045283585,0,0,0,0,0
3867,559950.0,2,2.0,1870,4950,0.0,0.0,3,8,2006,98053,47.7195,-122.022,1670,4800,0,0,11.101152578102797,0,0,0,0,0
3868,639000.0,4,2.0,1840,5419,0.0,0.0,4,7,1942,98199,47.6483,-122.404,1800,5419,1,0,9.586880291036492,0,0,0,0,0
3869,525000.0,3,1.0,1640,6180,0.0,0.0,4,7,1946,98118,47.5682,-122.284,1540,6180,0,0,4.962584410483438,0,0,0,0,0
3871,820000.0,3,2.0,2160,6272,0.0,0.0,4,8,1960,98115,47.6777,-122.306,1290,5376,1,0,6.404527018458625,0,0,0,0,0
3873,521450.0,3,2.0,1290,5700,0.0,0.0,5,7,1950,98116,47.5713,-122.397,1160,5700,0,0,9.50200766580244,0,0,0,0,0
3874,760750.0,3,2.5,3190,49137,0.0,0.0,3,9,1988,98074,47.6027,-122.043,3240,53143,0,0,7.5483280727481565,0,1,0,0,0
3875,759600.0,4,1.0,1540,115434,0.0,0.0,4,7,1923,98031,47.4163,-122.22,2027,23522,0,0,13.787298128366453,1,0,0,0,0
3876,346150.0,3,2.0,2140,7200,0.0,0.0,4,8,1966,98056,47.5084,-122.185,2070,7220,1,0,7.455727566462137,0,0,0,0,0
3877,390000.0,2,1.0,980,3800,0.0,0.0,3,7,1926,98103,47.6903,-122.34,1520,5010,0,0,8.17239591133698,0,0,0,0,0
3878,359950.0,5,2.5,2450,9432,0.0,0.0,3,8,1973,98058,47.4519,-122.13,2310,9100,0,0,11.821251514460718,0,1,0,0,0
3879,430000.0,3,2.0,1360,5120,0.0,0.0,4,6,1924,98116,47.5587,-122.393,1440,5120,1,0,9.64723745104809,1,0,0,0,0
3882,1010000.0,3,2.5,2860,5805,0.0,0.0,3,9,1999,98005,47.6218,-122.16,2360,5832,0,0,2.0905823177182064,0,1,0,0,0
3883,290000.0,3,2.0,1810,11456,0.0,0.0,3,7,1970,98045,47.4648,-121.756,1360,12931,0,0,23.344780500410476,0,0,0,0,0
3886,526000.0,2,1.0,1450,4500,0.0,0.0,4,7,1921,98107,47.6739,-122.396,1470,5000,0,0,9.80821403060322,1,0,0,0,0
3887,550000.0,3,3.5,1450,1091,0.0,0.0,3,8,2007,98119,47.6475,-122.359,1490,3017,1,0,7.55070494243688,0,1,0,0,0
3889,325000.0,3,2.0,2080,6554,0.0,0.0,3,7,1950,98118,47.5135,-122.257,1230,5650,1,0,7.472638894475666,0,0,0,0,0
3890,365000.0,3,2.5,1780,1754,0.0,0.0,3,8,2007,98126,47.548,-122.373,1780,1607,0,0,9.15860986877719,0,0,0,1,0
3892,825050.0,4,3.5,2860,3680,0.0,0.0,3,9,1925,98115,47.6752,-122.3,2010,3680,1,1,6.081866392980977,0,1,0,0,0
3893,690000.0,3,1.5,2540,9520,0.0,0.0,3,8,1959,98115,47.6834,-122.306,1870,6800,1,0,6.674800435852672,0,0,0,0,0
3894,390000.0,4,1.0,1140,6250,0.0,0.0,3,6,1958,98126,47.5433,-122.375,1140,1370,0,0,9.407460665243802,1,0,0,0,0
3895,385000.0,3,2.0,1320,1297,0.0,0.0,3,7,1995,98117,47.6959,-122.376,1380,1503,0,0,9.744697138320813,0,0,0,1,0
3896,619000.0,3,2.5,2040,7503,0.0,0.0,3,8,1987,98029,47.5718,-122.021,2170,7503,0,0,9.04340832339477,0,1,0,0,0
3897,494000.0,4,2.5,1790,42000,0.0,0.0,3,7,1983,98045,47.4819,-121.744,2060,50094,1,0,23.35193902540684,0,0,0,0,0
3898,580000.0,3,2.0,1460,2800,0.0,0.0,3,7,1928,98117,47.6779,-122.371,1220,4062,0,0,8.890706433023611,0,1,0,0,0
3899,269900.0,3,1.5,1420,22100,0.0,0.0,5,7,1957,98042,47.4193,-122.149,1540,21780,0,0,13.79963655552247,0,0,0,0,0
3900,704300.0,4,1.5,1790,4080,0.0,0.0,5,7,1928,98144,47.5749,-122.291,1710,4080,0,0,4.934684694767842,1,0,0,0,0
3902,310000.0,4,2.0,1880,12150,0.0,0.0,3,7,1976,98023,47.3272,-122.363,1980,9680,1,0,21.263338466915915,0,0,0,0,0
3903,227064.0,3,1.5,1570,10824,0.0,0.0,3,7,1908,98118,47.54,-122.275,1530,8125,0,0,6.1825992213885925,0,1,0,0,0
3904,925000.0,3,2.5,2690,7000,0.0,0.0,5,7,1943,98115,47.6784,-122.277,1800,6435,1,0,5.516270802109028,0,1,0,0,0
3906,339888.0,3,1.0,1040,7490,0.0,0.0,3,7,1969,98034,47.7137,-122.213,1520,7410,0,0,6.794668410314688,0,0,0,0,0
3907,400000.0,2,1.0,1470,6120,0.0,0.0,2,7,1940,98115,47.6914,-122.287,1840,6120,0,0,6.512824426941289,0,0,0,0,0
3908,560000.0,3,2.5,2070,15002,0.0,0.0,3,8,1955,98155,47.7635,-122.274,2070,15002,0,1,10.729431910960946,1,0,0,0,0
3909,703011.0,2,1.0,1370,5922,0.0,2.0,3,8,1941,98199,47.6473,-122.406,2460,6759,1,0,9.66156240208683,0,0,0,0,0
3910,650000.0,4,3.0,2640,6240,0.0,0.0,3,9,2001,98075,47.5788,-122.059,2640,5898,0,0,7.21381914001568,0,1,0,0,0
3911,299950.0,3,1.0,1030,9916,0.0,0.0,4,7,1972,98034,47.7218,-122.176,1470,9044,0,0,7.455231064951214,0,0,0,0,0
3912,228950.0,3,1.0,1120,6625,0.0,0.0,3,6,1942,98168,47.4879,-122.332,1120,6794,0,0,10.651849328619813,0,0,0,0,0
3913,465000.0,4,2.0,1730,11700,0.0,0.0,3,7,1956,98008,47.6031,-122.13,1570,7820,1,0,3.549132037715241,0,0,0,0,0
3914,725000.0,3,2.5,2090,9847,0.0,2.0,3,9,1983,98006,47.5651,-122.114,2860,11483,0,0,5.450483024403945,0,1,0,0,0
3915,212500.0,3,1.0,920,14400,0.0,0.0,4,7,1977,98001,47.2816,-122.269,1170,9600,0,0,23.27325434216983,0,0,0,0,0
3916,526000.0,4,2.5,2970,54450,0.0,0.0,3,8,1983,98058,47.4338,-122.146,2260,6465,0,1,12.845206059023111,0,1,0,0,0
3917,383000.0,3,2.5,1720,10031,0.0,0.0,3,8,1993,98028,47.7688,-122.238,2280,5845,0,0,10.70653563946014,0,1,0,0,0
3918,244000.0,3,2.0,1460,4692,0.0,0.0,3,7,1988,98055,47.472,-122.192,1600,4557,0,0,9.933929213094137,0,0,0,0,0
3919,565000.0,3,1.5,1540,3570,0.0,0.0,5,7,1930,98105,47.6692,-122.325,1620,4080,1,0,6.7462043106343215,1,0,0,0,0
3921,300000.0,3,2.0,1310,9855,0.0,0.0,3,7,1962,98034,47.7296,-122.241,1310,8370,0,0,8.066734099453164,0,0,0,0,0
3922,405000.0,5,2.5,2430,4781,0.0,0.0,3,9,2001,98058,47.4487,-122.117,2420,4770,0,0,12.22055370089909,0,1,0,0,0
3923,979000.0,3,1.5,1700,14133,0.0,1.0,4,8,1954,98004,47.6166,-122.22,2630,17376,0,0,0.7524403014374157,0,0,0,0,0
3924,324888.0,4,2.0,2160,28750,0.0,0.0,4,8,1978,98092,47.3212,-122.118,1790,53578,0,0,20.729795536530208,0,1,0,0,0
3925,445000.0,3,1.5,860,3200,0.0,0.0,3,6,1929,98117,47.6791,-122.362,1220,4300,0,0,8.568770951268702,0,0,0,0,0
3926,761000.0,3,3.5,2050,2020,0.0,0.0,3,8,2006,98112,47.6235,-122.306,1230,3640,1,0,4.785744709731719,0,1,0,0,0
